index,age_range,bmi_grade,gender,ability,sports_step,recommend_rank,ex_recommend,video_url,space
4404,7,1,0,1,0,5,양팔 벌려 전신 비틀기,https://www.youtube.com/watch?v=0IF-QIMHrbk,0
4405,7,1,0,1,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4406,7,1,0,1,2,2,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4407,7,1,0,1,2,3,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4408,7,1,0,1,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4409,7,1,0,1,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4410,7,1,0,2,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4411,7,1,0,2,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4412,7,1,0,2,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4413,7,1,0,2,1,4,덤벨 잡고 뒤꿈치 들기,https://www.youtube.com/watch?v=CTWEDArC3dE,0
4414,7,1,0,2,1,5,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4415,7,1,0,2,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4416,7,1,0,2,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4417,7,1,0,2,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4418,7,1,0,2,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4419,7,1,0,2,0,5,양팔 벌려 전신 비틀기,https://www.youtube.com/watch?v=0IF-QIMHrbk,0
4420,7,1,0,2,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4421,7,1,0,2,2,2,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4422,7,1,0,2,2,3,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4423,7,1,0,2,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4424,7,1,0,2,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4425,7,1,0,3,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4426,7,1,0,3,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4427,7,1,0,3,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4428,7,1,0,3,1,4,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4429,7,1,0,3,1,5,덤벨 잡고 뒤꿈치 들기,https://www.youtube.com/watch?v=CTWEDArC3dE,0
4430,7,1,0,3,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4431,7,1,0,3,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4432,7,1,0,3,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4433,7,1,0,3,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4434,7,1,0,3,0,5,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4435,7,1,0,3,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4436,7,1,0,3,2,2,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4437,7,1,0,3,2,3,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4438,7,1,0,3,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4439,7,1,0,3,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4440,7,0,1,0,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4441,7,0,1,0,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4442,7,0,1,0,1,3,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4443,7,0,1,0,1,4,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4444,7,0,1,0,1,5,한발 들기,https://www.youtube.com/watch?v=aHpzBV7JBOA,0
4445,7,0,1,0,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4446,7,0,1,0,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4447,7,0,1,0,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4448,7,0,1,0,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4449,7,0,1,0,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4450,7,0,1,0,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4451,7,0,1,0,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4452,7,0,1,0,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4453,7,0,1,0,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4454,7,0,1,0,2,5,가슴/어깨 스트레칭,https://www.youtube.com/watch?v=s-md_CpC284,0
4455,7,0,1,1,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4456,7,0,1,1,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4457,7,0,1,1,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4458,7,0,1,1,1,4,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4459,7,0,1,1,1,5,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4460,7,0,1,1,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4461,7,0,1,1,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4462,7,0,1,1,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4463,7,0,1,1,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4464,7,0,1,1,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4465,7,0,1,1,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4466,7,0,1,1,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4467,7,0,1,1,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4468,7,0,1,1,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4469,7,0,1,1,2,5,가슴 스트레칭,https://www.youtube.com/watch?v=_tiMBPQ4YpM,0
4470,7,0,1,2,1,1,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4471,7,0,1,2,1,2,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4472,7,0,1,2,1,3,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4473,7,0,1,2,1,4,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4474,7,0,1,2,1,5,덤벨 잡고 뒤꿈치 들기,https://www.youtube.com/watch?v=CTWEDArC3dE,0
4475,7,0,1,2,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4476,7,0,1,2,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4477,7,0,1,2,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4478,7,0,1,2,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4479,7,0,1,2,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4480,7,0,1,2,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4481,7,0,1,2,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4482,7,0,1,2,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4483,7,0,1,2,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4484,7,0,1,2,2,5,가슴 스트레칭,https://www.youtube.com/watch?v=_tiMBPQ4YpM,0
4485,7,0,1,3,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4486,7,0,1,3,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4487,7,0,1,3,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4488,7,0,1,3,1,4,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4489,7,0,1,3,1,5,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4490,7,0,1,3,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4491,7,0,1,3,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4492,7,0,1,3,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4493,7,0,1,3,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4494,7,0,1,3,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4495,7,0,1,3,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4496,7,0,1,3,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4497,7,0,1,3,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4498,7,0,1,3,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4499,7,0,1,3,2,5,가슴 스트레칭,https://www.youtube.com/watch?v=_tiMBPQ4YpM,0
4500,7,0,0,0,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4501,7,0,0,0,1,2,한발 들기,https://www.youtube.com/watch?v=aHpzBV7JBOA,0
4502,7,0,0,0,1,3,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4503,7,0,0,0,1,4,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4504,7,0,0,0,1,5,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4505,7,0,0,0,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4506,7,0,0,0,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4507,7,0,0,0,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4508,7,0,0,0,0,4,다리 벌려 옆으로 상체 숙이기,https://www.youtube.com/watch?v=4Sh-l6LW2io,0
4509,7,0,0,0,0,5,다리 모아 상체 숙이기,https://www.youtube.com/watch?v=UbdHMbDdlfI,0
4510,7,0,0,0,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4511,7,0,0,0,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4512,7,0,0,0,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4513,7,0,0,0,2,4,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4514,7,0,0,0,2,5,다리 벌려 앞으로 상체 숙이기,https://www.youtube.com/watch?v=oPEXWcRANJA,0
4515,7,0,0,1,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4516,7,0,0,1,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4517,7,0,0,1,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4518,7,0,0,1,1,4,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4519,7,0,0,1,1,5,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4520,7,0,0,1,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4521,7,0,0,1,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4522,7,0,0,1,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4523,7,0,0,1,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4524,7,0,0,1,0,5,목 스트레칭,https://www.youtube.com/watch?v=ol2kvAp7TRc,0
4525,7,0,0,1,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4526,7,0,0,1,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4527,7,0,0,1,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4528,7,0,0,1,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4529,7,0,0,1,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4530,7,0,0,2,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4531,7,0,0,2,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4532,7,0,0,2,1,3,덤벨 잡고 뒤꿈치 들기,https://www.youtube.com/watch?v=CTWEDArC3dE,0
4533,7,0,0,2,1,4,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4534,7,0,0,2,1,5,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4535,7,0,0,2,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4536,7,0,0,2,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4537,7,0,0,2,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4538,7,0,0,2,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4539,7,0,0,2,0,5,베개 밟고 대각방향으로 서기,https://www.youtube.com/watch?v=7zhkYnCCF9w,0
4540,7,0,0,2,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4541,7,0,0,2,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4542,7,0,0,2,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4543,7,0,0,2,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4544,7,0,0,2,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4545,7,0,0,3,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4546,7,0,0,3,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4547,7,0,0,3,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4548,7,0,0,3,1,4,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4549,7,0,0,3,1,5,덤벨 잡고 뒤꿈치 들기,https://www.youtube.com/watch?v=CTWEDArC3dE,0
4550,7,0,0,3,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4551,7,0,0,3,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4552,7,0,0,3,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4553,7,0,0,3,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4554,7,0,0,3,0,5,베개 밟고 대각방향으로 서기,https://www.youtube.com/watch?v=7zhkYnCCF9w,0
4555,7,0,0,3,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4556,7,0,0,3,2,2,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4557,7,0,0,3,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4558,7,0,0,3,2,4,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4559,7,0,0,3,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4560,7,2,1,0,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4561,7,2,1,0,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4562,7,2,1,0,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4563,7,2,1,0,1,4,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4564,7,2,1,0,1,5,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4565,7,2,1,0,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4566,7,2,1,0,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4567,7,2,1,0,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4568,7,2,1,0,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4569,7,2,1,0,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4570,7,2,1,0,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4571,7,2,1,0,2,2,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4572,7,2,1,0,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4573,7,2,1,0,2,4,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4574,7,2,1,0,2,5,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4575,7,2,1,1,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4576,7,2,1,1,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4577,7,2,1,1,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4578,7,2,1,1,1,4,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4579,7,2,1,1,1,5,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4580,7,2,1,1,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4581,7,2,1,1,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4582,7,2,1,1,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4583,7,2,1,1,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4584,7,2,1,1,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4585,7,2,1,1,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4586,7,2,1,1,2,2,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4587,7,2,1,1,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4588,7,2,1,1,2,4,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4589,7,2,1,1,2,5,가슴 스트레칭,https://www.youtube.com/watch?v=_tiMBPQ4YpM,0
4590,7,2,1,2,1,1,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4591,7,2,1,2,1,2,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4592,7,2,1,2,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4593,7,2,1,2,1,4,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4594,7,2,1,2,1,5,고정식 자전거 타기,https://www.youtube.com/watch?v=-_-EcCM1QJ4,0
4595,7,2,1,2,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4596,7,2,1,2,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4597,7,2,1,2,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4598,7,2,1,2,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4599,7,2,1,2,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4600,7,2,1,2,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4601,7,2,1,2,2,2,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4602,7,2,1,2,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4603,7,2,1,2,2,4,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4604,7,2,1,2,2,5,가슴 스트레칭,https://www.youtube.com/watch?v=_tiMBPQ4YpM,0
4605,7,2,1,3,1,1,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4606,7,2,1,3,1,2,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4607,7,2,1,3,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4608,7,2,1,3,1,4,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4609,7,2,1,3,1,5,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4610,7,2,1,3,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4611,7,2,1,3,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4612,7,2,1,3,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4613,7,2,1,3,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4614,7,2,1,3,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
4615,7,2,1,3,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4616,7,2,1,3,2,2,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4617,7,2,1,3,2,3,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4618,7,2,1,3,2,4,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4619,7,2,1,3,2,5,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4620,7,2,0,0,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4621,7,2,0,0,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4622,7,2,0,0,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4623,7,2,0,0,1,4,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4624,7,2,0,0,1,5,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4625,7,2,0,0,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4626,7,2,0,0,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4627,7,2,0,0,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4628,7,2,0,0,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4629,7,2,0,0,0,5,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4630,7,2,0,0,2,1,누워서 전신 뻗기,https://www.youtube.com/watch?v=SuJKMztDB58,0
4631,7,2,0,0,2,2,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
4632,7,2,0,0,2,3,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
4633,7,2,0,0,2,4,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
4634,7,2,0,0,2,5,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4635,7,2,0,1,1,1,몸통 들어올리기,https://www.youtube.com/watch?v=B5eDTUNYhAo,0
4636,7,2,0,1,1,2,벽에서 팔 굽혀 펴기,https://www.youtube.com/watch?v=TPjapSPX1OA,0
4637,7,2,0,1,1,3,엎드려 양팔 및 다리 들어올리기,https://www.youtube.com/watch?v=rqpgaGZBLY8,0
4638,7,2,0,1,1,4,물병 양팔 들어올리기,https://www.youtube.com/watch?v=9WzgU3c44pI,0
4639,7,2,0,1,1,5,고정식 트레드밀에서 걷기,https://www.youtube.com/watch?v=pxHT61DJAZ0,0
4640,7,2,0,1,0,1,엉덩이 스트레칭,https://www.youtube.com/watch?v=UtSQHEh-4Kg,0
4641,7,2,0,1,0,2,깍지 끼고 상체 숙이기,https://www.youtube.com/watch?v=Qk_0TwY9A10,0
4642,7,2,0,1,0,3,등/어깨 뒤쪽 스트레칭,https://www.youtube.com/watch?v=tmZ87GjdId4,0
4643,7,2,0,1,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
